"absence_id","student_id","absence_type","school_id","date"
"10700","8wJ3OFim","personal","chs","2024-11-19"
"10701","wq6s10sx","tardy","chs","2024-11-19"
"10702","ZtyZZoAP","unknown","chs","2024-11-19"
"10703","3ztK1fCB","tardy","bjh","2024-11-19"
"10704","BC7TX5Q3","tardy","chs","2024-11-19"
"10705","ZrbfvjmL","personal","chs","2024-11-19"
"10706","IlZfL2q7","family","ajh","2024-11-19"
"10707","6D6TtzBl","suspension","ajh","2024-11-19"
"10708","k9A9GzWA","personal","chs","2024-11-19"
"10709","CjP8prV9","unknown","ajh","2024-11-19"
"10710","5Dv0kCAf","family","chs","2024-11-19"
"10711","BaLWd9lF","tardy","dhs","2024-11-19"
"10712","9kuO7CiX","religious","chs","2024-11-19"
"10713","PGAP9oSa","medical","bjh","2024-11-19"
"10714","etOpXJdc","tardy","ajh","2024-11-19"
"10715","30HTm9wm","tardy","chs","2024-11-19"
"10716","6Q8bpkNe","tardy","ajh","2024-11-19"
"10717","dJuYHv6I","religious","chs","2024-11-19"
"10718","Hb0KwEmI","tardy","ajh","2024-11-19"
"10719","syWBNsws","unknown","ajh","2024-11-19"
"10720","jIqYuUIo","tardy","ajh","2024-11-19"
"10721","DhegQD6E","family","dhs","2024-11-19"
"10722","GtMzfidd","personal","ajh","2024-11-19"
"10723","wQVpNSCG","religious","chs","2024-11-19"
"10724","zwEHHZOB","personal","dhs","2024-11-19"
"10725","fKpfyrsP","tardy","bjh","2024-11-19"
"10726","BU2RNSsR","tardy","chs","2024-11-19"
"10727","QKDVvcdg","tardy","dhs","2024-11-19"
"10728","mR5O2w0y","personal","chs","2024-11-19"
"10729","MG8s2TAd","tardy","ajh","2024-11-19"
"10730","iPOiYUF0","personal","ajh","2024-11-19"
"10731","JhaiG5T7","medical","chs","2024-11-19"
"10732","fdM1KY7b","tardy","chs","2024-11-19"
"10733","L2BmzLDP","tardy","ajh","2024-11-19"
"10734","S0WWpavz","personal","dhs","2024-11-19"
"10735","a1i6KhqG","tardy","bjh","2024-11-19"
"10736","hbE9JFQ2","unknown","ajh","2024-11-19"
"10737","1eFa0bKQ","family","chs","2024-11-19"
"10738","xvgItfQn","tardy","chs","2024-11-19"
"10739","vM8OQX7R","unknown","ajh","2024-11-19"
"10740","cWtWO7M3","tardy","dhs","2024-11-19"
"10741","UirhQxpo","religious","ajh","2024-11-19"
"10742","lAmkV6zD","tardy","chs","2024-11-19"
"10743","vbZ7qmFX","tardy","chs","2024-11-19"
"10744","LyNHVRxM","suspension","chs","2024-11-19"
"10745","kmIRamjA","tardy","bjh","2024-11-19"
"10746","e6fyBUTp","unknown","chs","2024-11-19"
"10747","UzFPks3o","personal","ajh","2024-11-19"
"10748","fXG6qByS","tardy","chs","2024-11-19"
"10749","eEIwGW1n","tardy","ajh","2024-11-19"
"10750","VFeoCTls","tardy","ajh","2024-11-19"
"10751","tyo27xLl","unknown","ajh","2024-11-19"
"10752","ZBBHCm27","tardy","ajh","2024-11-19"
"10753","4cuCs6q9","unknown","chs","2024-11-19"
"10754","cSMzVck0","personal","ajh","2024-11-19"
"10755","XC0nmYO3","medical","bjh","2024-11-19"
"10756","D4JxLlJc","religious","chs","2024-11-19"
"10757","m3pjOtNP","tardy","chs","2024-11-19"
"10758","T7Xo0AZz","tardy","chs","2024-11-19"
"10759","QlJsoJtA","family","chs","2024-11-19"
"10760","4iFQqj9f","unknown","ajh","2024-11-19"
"10761","faeSJg2y","medical","dhs","2024-11-19"
"10762","TjrFcHYx","tardy","chs","2024-11-19"
"10763","G7GZ7jYP","religious","chs","2024-11-19"
"10764","9DlAchLi","tardy","ajh","2024-11-19"
"10765","1mpi8GGD","tardy","chs","2024-11-19"
"10766","HLUNQ641","tardy","bjh","2024-11-19"
"10767","PAHWGk3F","family","ajh","2024-11-19"
"10768","TZNLmC0w","tardy","dhs","2024-11-19"
"10769","DrlLwxxj","tardy","chs","2024-11-19"
"10770","xKzipDYz","tardy","chs","2024-11-19"
"10771","siU082xc","family","chs","2024-11-19"
"10772","3zWfdWMS","tardy","dhs","2024-11-19"
"10773","01wx7Hk4","tardy","ajh","2024-11-19"
"10774","3F7pkMGy","personal","ajh","2024-11-19"
"10775","TZM5gIfD","unknown","ajh","2024-11-19"
"10776","PLhqURFf","personal","dhs","2024-11-19"
"10777","bgkClsNw","religious","chs","2024-11-19"
"10778","mAMMs4dw","tardy","chs","2024-11-19"
"10779","XSBEZ37o","tardy","dhs","2024-11-19"
"10780","KGpze2Qe","tardy","chs","2024-11-19"
"10781","er2OPtgT","tardy","dhs","2024-11-19"
"10782","wa9hU7AB","tardy","chs","2024-11-19"
"10783","PUtyWuji","tardy","ajh","2024-11-19"
"10784","awTmnAMt","family","chs","2024-11-19"
"10785","UPwaYCI8","unknown","ajh","2024-11-19"
"10786","snzDkv12","personal","ajh","2024-11-19"
"10787","1mH6KlkY","unknown","chs","2024-11-19"
"10788","Be1Nml4U","tardy","chs","2024-11-19"
"10789","BxfvFh90","tardy","ajh","2024-11-19"
"10790","oNg2yi4u","tardy","chs","2024-11-19"
"10791","h17Hrl8F","personal","chs","2024-11-19"
"10792","LPyMNepO","religious","ajh","2024-11-19"
"10793","6I2TTuRx","tardy","chs","2024-11-19"
"10794","N8FWWFqe","family","chs","2024-11-19"
"10795","Ft5t9iZe","religious","chs","2024-11-19"
"10796","y65fh1Pf","tardy","chs","2024-11-19"
"10797","HhlsR3ct","unknown","chs","2024-11-19"
"10798","BWOHvjev","personal","chs","2024-11-19"
"10799","UeKmGY34","unknown","ajh","2024-11-19"
"10800","33u3KkCH","tardy","ajh","2024-11-19"
"10801","6EHdIi3j","tardy","ajh","2024-11-19"
"10802","u2g3tgpf","personal","chs","2024-11-19"
"10803","9aHVfwcR","unknown","chs","2024-11-19"
"10804","fk3LxcuX","unknown","ajh","2024-11-19"
"10805","OVUIz0D3","tardy","chs","2024-11-19"
"10806","QgmcLSIW","family","chs","2024-11-19"
"10807","jSsDMIpK","tardy","chs","2024-11-19"
"10808","iN7sE2oJ","tardy","chs","2024-11-19"
"10809","ZQFZztoQ","tardy","chs","2024-11-19"
"10810","S3fZPjMJ","tardy","ajh","2024-11-19"
"10811","hgUmN8yD","tardy","chs","2024-11-19"
"10812","QIZOHpdz","family","chs","2024-11-19"
"10813","1CGItjn2","tardy","ajh","2024-11-19"
"10814","A1QfWCdN","tardy","chs","2024-11-19"
"10815","tGHhUSKS","tardy","ajh","2024-11-19"
"10816","ABKFZtcD","tardy","ajh","2024-11-19"
"10817","6Ihxa6OU","tardy","dhs","2024-11-19"
"10818","29DKrvG7","personal","ajh","2024-11-19"
"10819","pf0bKqK4","tardy","ajh","2024-11-19"
"10820","smx3bcoX","medical","dhs","2024-11-19"
"10821","9CitDQDj","family","bjh","2024-11-19"
"10822","8WxNSItE","tardy","ajh","2024-11-19"
"10823","LLSRH2lw","personal","chs","2024-11-19"
"10824","wsDfBli7","unknown","chs","2024-11-19"
"10825","kAo9o5ls","unknown","chs","2024-11-19"
"10826","aX1890jY","tardy","ajh","2024-11-19"
"10827","vECv5Awm","personal","chs","2024-11-19"
"10828","4xaphDKw","tardy","bjh","2024-11-19"
"10829","L7Vl0gYB","tardy","chs","2024-11-19"
"10830","75DFdrMv","medical","ajh","2024-11-19"
"10831","pWefdAqZ","personal","chs","2024-11-19"
"10832","flwBCQkR","tardy","bjh","2024-11-19"
"10833","qJMXNiPS","tardy","chs","2024-11-19"
"10834","FdXscRzH","family","bjh","2024-11-19"
"10835","8WCujv6M","tardy","ajh","2024-11-19"
"10836","bmHgLNyC","personal","bjh","2024-11-19"
"10837","3tXSXtt8","tardy","bjh","2024-11-19"
"10838","abTxZvJf","personal","dhs","2024-11-19"
"10839","M7vt8FCu","tardy","chs","2024-11-19"
"10840","DWlIf55A","tardy","ajh","2024-11-19"
"10841","uPQO9xfo","unknown","ajh","2024-11-19"
"10842","ZXQitmGp","tardy","chs","2024-11-19"
"10843","DqGPSqXc","tardy","bjh","2024-11-19"
"10844","sWWXXplW","unknown","chs","2024-11-19"
"10845","dZpNSh6l","personal","chs","2024-11-19"
"10846","GY2EWeoD","tardy","bjh","2024-11-19"
"10847","db5sm1ur","tardy","chs","2024-11-19"
"10848","OvyZQdfn","tardy","chs","2024-11-19"
"10849","epggWgs0","tardy","chs","2024-11-20"
"10850","dxRJ4pFm","medical","ajh","2024-11-20"
"10851","cTwzV8XN","unknown","chs","2024-11-20"
"10852","SoSpS9F0","family","dhs","2024-11-20"
"10853","SWJlXgHK","tardy","chs","2024-11-20"
"10854","RPlMStoc","family","dhs","2024-11-20"
"10855","944faujU","tardy","chs","2024-11-20"
"10856","97PdD3vT","tardy","dhs","2024-11-20"
"10857","qVxESj8F","unknown","dhs","2024-11-20"
"10858","PyEvYAaw","tardy","bjh","2024-11-20"
"10859","1z3ZzhzQ","personal","chs","2024-11-20"
"10860","8R814dWc","medical","chs","2024-11-20"
"10861","0DPC86BV","unknown","ajh","2024-11-20"
"10862","iloo7vQf","tardy","dhs","2024-11-20"
"10863","u96DZLJ1","religious","chs","2024-11-20"
"10864","6LceEXit","family","chs","2024-11-20"
"10865","K5PHsAMf","unknown","chs","2024-11-20"
"10866","IWire2cc","tardy","ajh","2024-11-20"
"10867","xk0Jt5GC","tardy","chs","2024-11-20"
"10868","GlqK32bq","personal","chs","2024-11-20"
"10869","8wJ3OFim","personal","chs","2024-11-20"
"10870","wq6s10sx","tardy","chs","2024-11-20"
"10871","ZtyZZoAP","unknown","chs","2024-11-20"
"10872","Mi0Bu7d4","tardy","ajh","2024-11-20"
"10873","3ztK1fCB","tardy","bjh","2024-11-20"
"10874","tD9PlgdB","tardy","ajh","2024-11-20"
"10875","bs1PNrFU","tardy","chs","2024-11-20"
"10876","GsDh2crs","personal","chs","2024-11-20"
"10877","k9A9GzWA","personal","chs","2024-11-20"
"10878","Iaw1Pvks","tardy","bjh","2024-11-20"
"10879","l68rfGm4","unknown","ajh","2024-11-20"
"10880","K68KksAH","personal","ajh","2024-11-20"
"10881","Z0sDig6i","tardy","dhs","2024-11-20"
"10882","HjGqwcqP","tardy","chs","2024-11-20"
"10883","QH6CZd5y","tardy","chs","2024-11-20"
"10884","6tTqsf71","unknown","ajh","2024-11-20"
"10885","9G8ygPQn","tardy","bjh","2024-11-20"
"10886","tMxd8iBL","tardy","bjh","2024-11-20"
"10887","v3VlnE9M","tardy","chs","2024-11-20"
"10888","8Xg0wqgM","unknown","chs","2024-11-20"
"10889","jmav1Izp","tardy","chs","2024-11-20"
"10890","Hb0KwEmI","tardy","ajh","2024-11-20"
"10891","qgs8hUEa","tardy","chs","2024-11-20"
"10892","syWBNsws","unknown","ajh","2024-11-20"
"10893","y8JtbQH9","unknown","chs","2024-11-20"
"10894","jIqYuUIo","tardy","ajh","2024-11-20"
"10895","4GDHsAAD","religious","chs","2024-11-20"
"10896","TK2L7X44","tardy","chs","2024-11-20"
"10897","o0IxAgJF","tardy","dhs","2024-11-20"
"10898","BU2RNSsR","tardy","chs","2024-11-20"
"10899","mcTd7u9y","tardy","ajh","2024-11-20"
"10900","QKDVvcdg","tardy","dhs","2024-11-20"
"10901","nLptq3Ug","personal","chs","2024-11-20"
"10902","1nACNe9q","tardy","ajh","2024-11-20"
"10903","yShrW7p0","personal","chs","2024-11-20"
"10904","hbE9JFQ2","unknown","ajh","2024-11-20"
"10905","NUbvdBim","family","ajh","2024-11-20"
"10906","vbZ7qmFX","tardy","chs","2024-11-20"
"10907","JzpZB1dG","unknown","ajh","2024-11-20"
"10908","taKSfwHD","tardy","ajh","2024-11-20"
"10909","LyNHVRxM","suspension","chs","2024-11-20"
"10910","6mtRtTmE","unknown","ajh","2024-11-20"
"10911","e6fyBUTp","unknown","chs","2024-11-20"
"10912","fXG6qByS","tardy","chs","2024-11-20"
"10913","eEIwGW1n","tardy","ajh","2024-11-20"
"10914","mRGsxR9C","tardy","ajh","2024-11-20"
"10915","0ohV2fuA","personal","chs","2024-11-20"
"10916","ZBBHCm27","tardy","ajh","2024-11-20"
"10917","4cuCs6q9","unknown","chs","2024-11-20"
"10918","y9tae4QV","tardy","chs","2024-11-20"
"10919","7kAiVj7C","medical","ajh","2024-11-20"
"10920","a773fd0z","unknown","chs","2024-11-20"
"10921","D4JxLlJc","religious","chs","2024-11-20"
"10922","T7Xo0AZz","tardy","chs","2024-11-20"
"10923","FXRBsgJ0","medical","ajh","2024-11-20"
"10924","5DIB2gWe","tardy","chs","2024-11-20"
"10925","4iFQqj9f","unknown","ajh","2024-11-20"
"10926","7fDxFjL5","tardy","ajh","2024-11-20"
"10927","TjrFcHYx","tardy","chs","2024-11-20"
"10928","F0mgFdM3","tardy","dhs","2024-11-20"
"10929","G7GZ7jYP","religious","chs","2024-11-20"
"10930","wdIQbkU4","tardy","dhs","2024-11-20"
"10931","D2tSACaG","tardy","dhs","2024-11-20"
"10932","HLUNQ641","tardy","bjh","2024-11-20"
"10933","YQM8kqBu","tardy","ajh","2024-11-20"
"10934","tfmeNwl0","unknown","chs","2024-11-20"
"10935","ZFjpgAP2","tardy","dhs","2024-11-20"
"10936","74Vebqly","medical","bjh","2024-11-20"
"10937","JL5Qv0gT","tardy","chs","2024-11-20"
"10938","pEwZQeca","tardy","ajh","2024-11-20"
"10939","xKzipDYz","tardy","chs","2024-11-20"
"10940","EGEmu9wF","unknown","chs","2024-11-20"
"10941","PiZ4mUOh","tardy","ajh","2024-11-20"
"10942","tgOhotRW","tardy","ajh","2024-11-20"
"10943","TZM5gIfD","unknown","ajh","2024-11-20"
"10944","q9O6VmaT","unknown","ajh","2024-11-20"
"10945","fXTrisON","suspension","chs","2024-11-20"
"10946","sgF3FF0L","family","chs","2024-11-20"
"10947","JWwtUmLw","family","chs","2024-11-20"
"10948","VqgAcyKa","unknown","chs","2024-11-20"
"10949","EqFkzGwV","unknown","chs","2024-11-20"
"10950","5NXAOc9R","tardy","dhs","2024-11-20"
"10951","bgkClsNw","religious","chs","2024-11-20"
"10952","tsXvw72H","tardy","chs","2024-11-20"
"10953","WMlT84ib","tardy","bjh","2024-11-20"
"10954","TtzHJ7fe","tardy","chs","2024-11-20"
"10955","rbr9bhQY","personal","chs","2024-11-20"
"10956","wa9hU7AB","tardy","chs","2024-11-20"
"10957","VeaaYKI8","unknown","chs","2024-11-20"
"10958","dLPVxIs8","tardy","ajh","2024-11-20"
"10959","hBl2SmBu","tardy","dhs","2024-11-20"
"10960","G7411SPH","unknown","chs","2024-11-20"
"10961","8WZJX0ju","tardy","chs","2024-11-20"
"10962","BxfvFh90","tardy","ajh","2024-11-20"
"10963","JWaIvLZ9","tardy","ajh","2024-11-20"
"10964","Ft5t9iZe","religious","chs","2024-11-20"
"10965","rqXeEGxn","tardy","dhs","2024-11-20"
"10966","iQauQ4oK","personal","chs","2024-11-20"
"10967","1zNSV7Y7","personal","ajh","2024-11-20"
"10968","BWOHvjev","personal","chs","2024-11-20"
"10969","UeKmGY34","unknown","ajh","2024-11-20"
"10970","uttM9lEy","religious","chs","2024-11-20"
"10971","33u3KkCH","tardy","ajh","2024-11-20"
"10972","6EHdIi3j","tardy","ajh","2024-11-20"
"10973","y7ulb1yr","tardy","chs","2024-11-20"
"10974","oa6FGtwg","tardy","chs","2024-11-20"
"10975","u2g3tgpf","personal","chs","2024-11-20"
"10976","gEJ5qUPo","unknown","chs","2024-11-20"
"10977","UXlkZXaB","tardy","bjh","2024-11-20"
"10978","IFQ2HQUY","tardy","chs","2024-11-20"
"10979","EjOmqjb9","tardy","ajh","2024-11-20"
"10980","EzE2mMnp","tardy","chs","2024-11-20"
"10981","TNezhF2s","unknown","chs","2024-11-20"
"10982","BAIhdCqt","tardy","ajh","2024-11-20"
"10983","hgUmN8yD","tardy","chs","2024-11-20"
"10984","1CGItjn2","tardy","ajh","2024-11-20"
"10985","byZUYQS8","unknown","chs","2024-11-20"
"10986","A1QfWCdN","tardy","chs","2024-11-20"
"10987","F2wb1zws","unknown","chs","2024-11-20"
"10988","ABKFZtcD","tardy","ajh","2024-11-20"
"10989","6Ihxa6OU","tardy","dhs","2024-11-20"
"10990","9fYG1iOJ","tardy","chs","2024-11-20"
"10991","lvkLehFO","tardy","bjh","2024-11-20"
"10992","lxdJfMua","personal","chs","2024-11-20"
"10993","pf0bKqK4","tardy","ajh","2024-11-20"
"10994","6Lxx9rmc","unknown","ajh","2024-11-20"
"10995","dz3uxrBK","tardy","chs","2024-11-20"
"10996","NrvB0Edv","tardy","chs","2024-11-20"
"10997","vebV2wh1","suspension","chs","2024-11-20"
"10998","C4akSjdB","tardy","chs","2024-11-20"
"10999","OCTwKnwS","personal","ajh","2024-11-20"
"11000","bzY5m6OT","tardy","chs","2024-11-20"
"11001","wsDfBli7","unknown","chs","2024-11-20"
"11002","g1xwN4KH","family","ajh","2024-11-20"
"11003","aX1890jY","tardy","ajh","2024-11-20"
"11004","VjWm7g3U","tardy","ajh","2024-11-20"
"11005","lv3833JX","medical","chs","2024-11-20"
"11006","TYOlrlB8","tardy","dhs","2024-11-20"
"11007","1TjcC5Wv","tardy","chs","2024-11-20"
"11008","ZpoxjWFy","unknown","bjh","2024-11-20"
"11009","4xaphDKw","tardy","bjh","2024-11-20"
"11010","aXVWtF8C","tardy","chs","2024-11-20"
"11011","0g19UqNz","unknown","chs","2024-11-20"
"11012","1iz074Hp","family","chs","2024-11-20"
"11013","0r1WpBHv","family","chs","2024-11-20"
"11014","flwBCQkR","tardy","bjh","2024-11-20"
"11015","nJkCciVj","family","ajh","2024-11-20"
"11016","X0GAlWQo","tardy","chs","2024-11-20"
"11017","bmHgLNyC","personal","bjh","2024-11-20"
"11018","FhMW7hvl","family","chs","2024-11-20"
"11019","abTxZvJf","personal","dhs","2024-11-20"
"11020","a7W4luS6","tardy","chs","2024-11-20"
"11021","B5Ib6oPc","tardy","chs","2024-11-20"
"11022","kP7USLZk","tardy","chs","2024-11-20"
"11023","DWlIf55A","tardy","ajh","2024-11-20"
"11024","JXe4NoNq","family","chs","2024-11-20"
"11025","CGbdwjkG","tardy","ajh","2024-11-20"
"11026","DqGPSqXc","tardy","bjh","2024-11-20"
"11027","sWWXXplW","unknown","chs","2024-11-20"
"11028","rUnbFLIy","unknown","chs","2024-11-20"
"11029","dZpNSh6l","personal","chs","2024-11-20"
"11030","Y8lI16l0","tardy","chs","2024-11-20"
"11031","A2JgCrc9","religious","chs","2024-11-20"
"11032","LxnMj7CB","medical","dhs","2024-11-20"
"11033","GY2EWeoD","tardy","bjh","2024-11-20"
"11034","PQKbA1bN","unknown","chs","2024-11-21"
"11035","SoSpS9F0","family","dhs","2024-11-21"
"11036","n13yaJMr","unknown","ajh","2024-11-21"
"11037","RPlMStoc","family","dhs","2024-11-21"
"11038","TALEKsO1","family","dhs","2024-11-21"
"11039","2cSivuHx","personal","ajh","2024-11-21"
"11040","18gxcM4d","unknown","ajh","2024-11-21"
"11041","9f5B5shw","unknown","ajh","2024-11-21"
"11042","CiYpVM7A","religious","chs","2024-11-21"
"11043","wnIJwxCa","tardy","ajh","2024-11-21"
"11044","JQgXeOuS","tardy","chs","2024-11-21"
"11045","0DPC86BV","unknown","ajh","2024-11-21"
"11046","6LceEXit","family","chs","2024-11-21"
"11047","TVrm24RQ","tardy","chs","2024-11-21"
"11048","jEpNzcyu","personal","chs","2024-11-21"
"11049","K5PHsAMf","unknown","chs","2024-11-21"
"11050","IWire2cc","tardy","ajh","2024-11-21"
"11051","GlqK32bq","personal","chs","2024-11-21"
"11052","8wJ3OFim","personal","chs","2024-11-21"
"11053","OX2htMCj","tardy","chs","2024-11-21"
"11054","V6bM4u9B","tardy","chs","2024-11-21"
"11055","ZtyZZoAP","unknown","chs","2024-11-21"
"11056","L7HURurz","tardy","chs","2024-11-21"
"11057","z8k6YKOm","tardy","chs","2024-11-21"
"11058","p32rjHgk","medical","chs","2024-11-21"
"11059","K68KksAH","personal","ajh","2024-11-21"
"11060","Gom6RKSi","unknown","ajh","2024-11-21"
"11061","QH6CZd5y","tardy","chs","2024-11-21"
"11062","8NQ7XPG7","unknown","chs","2024-11-21"
"11063","8Xg0wqgM","unknown","chs","2024-11-21"
"11064","rUEFxFxk","unknown","ajh","2024-11-21"
"11065","Hb0KwEmI","tardy","ajh","2024-11-21"
"11066","qgs8hUEa","tardy","chs","2024-11-21"
"11067","U8QC6gpz","medical","ajh","2024-11-21"
"11068","syWBNsws","unknown","ajh","2024-11-21"
"11069","y8JtbQH9","unknown","chs","2024-11-21"
"11070","C93iZ3ZL","unknown","ajh","2024-11-21"
"11071","q5JZKAFD","personal","ajh","2024-11-21"
"11072","ZfEmYDZe","tardy","dhs","2024-11-21"
"11073","GbabpESK","unknown","chs","2024-11-21"
"11074","BU2RNSsR","tardy","chs","2024-11-21"
"11075","QKDVvcdg","tardy","dhs","2024-11-21"
"11076","az090afI","religious","chs","2024-11-21"
"11077","nLptq3Ug","personal","chs","2024-11-21"
"11078","yShrW7p0","personal","chs","2024-11-21"
"11079","baudn5zE","tardy","chs","2024-11-21"
"11080","l4TUwiWc","medical","bjh","2024-11-21"
"11081","BGrIJQnj","tardy","chs","2024-11-21"
"11082","NUbvdBim","family","ajh","2024-11-21"
"11083","vbZ7qmFX","tardy","chs","2024-11-21"
"11084","taKSfwHD","tardy","ajh","2024-11-21"
"11085","ncUbUZ7A","unknown","chs","2024-11-21"
"11086","RUiDJZqf","tardy","chs","2024-11-21"
"11087","x8JtwrxA","unknown","ajh","2024-11-21"
"11088","6mtRtTmE","unknown","ajh","2024-11-21"
"11089","e6fyBUTp","unknown","chs","2024-11-21"
"11090","pSrcScoB","tardy","ajh","2024-11-21"
"11091","eEIwGW1n","tardy","ajh","2024-11-21"
"11092","HM2DJIBY","tardy","chs","2024-11-21"
"11093","SxoZoDuj","tardy","ajh","2024-11-21"
"11094","0ohV2fuA","personal","chs","2024-11-21"
"11095","ZBBHCm27","tardy","ajh","2024-11-21"
"11096","tTnWIfkM","family","bjh","2024-11-21"
"11097","0JVQsud7","medical","chs","2024-11-21"
"11098","Z5jdlN0a","tardy","ajh","2024-11-21"
"11099","D4JxLlJc","religious","chs","2024-11-21"
"11100","FXRBsgJ0","medical","ajh","2024-11-21"
"11101","5DIB2gWe","tardy","chs","2024-11-21"
"11102","4iFQqj9f","unknown","ajh","2024-11-21"
"11103","TjrFcHYx","tardy","chs","2024-11-21"
"11104","JG1pIRAk","medical","ajh","2024-11-21"
"11105","wdIQbkU4","tardy","dhs","2024-11-21"
"11106","leNpd40p","personal","chs","2024-11-21"
"11107","TzsRM4IU","tardy","ajh","2024-11-21"
"11108","BXqxxYeJ","family","chs","2024-11-21"
"11109","YQM8kqBu","tardy","ajh","2024-11-21"
"11110","tfmeNwl0","unknown","chs","2024-11-21"
"11111","Rx6Zzchm","tardy","chs","2024-11-21"
"11112","ZFjpgAP2","tardy","dhs","2024-11-21"
"11113","NTOg20iL","family","chs","2024-11-21"
"11114","xKzipDYz","tardy","chs","2024-11-21"
"11115","S6Uqy8eA","tardy","chs","2024-11-21"
"11116","EGEmu9wF","unknown","chs","2024-11-21"
"11117","PiZ4mUOh","tardy","ajh","2024-11-21"
"11118","TZM5gIfD","unknown","ajh","2024-11-21"
"11119","q9O6VmaT","unknown","ajh","2024-11-21"
"11120","VqgAcyKa","unknown","chs","2024-11-21"
"11121","WpCtUpna","suspension","chs","2024-11-21"
"11122","ZZ5u6tZ0","unknown","chs","2024-11-21"
"11123","HmGOEU9Z","medical","ajh","2024-11-21"
"11124","Mijrb4Nc","unknown","dhs","2024-11-21"
"11125","bNIG2lfT","family","chs","2024-11-21"
"11126","5NXAOc9R","tardy","dhs","2024-11-21"
"11127","bgkClsNw","religious","chs","2024-11-21"
"11128","bQ5NvmZO","tardy","chs","2024-11-21"
"11129","7mI5oafw","unknown","chs","2024-11-21"
"11130","KZzv5yqW","tardy","chs","2024-11-21"
"11131","rxkQ2eEn","suspension","chs","2024-11-21"
"11132","OikJ7aCA","family","ajh","2024-11-21"
"11133","IhuJiGqZ","tardy","ajh","2024-11-21"
"11134","KGpze2Qe","tardy","chs","2024-11-21"
"11135","WidBP2p8","tardy","ajh","2024-11-21"
"11136","jRws0U9v","bereavement","chs","2024-11-21"
"11137","Hc5mdnrK","unknown","chs","2024-11-21"
"11138","8WZJX0ju","tardy","chs","2024-11-21"
"11139","pSOaNexP","unknown","chs","2024-11-21"
"11140","h4sK6zct","tardy","ajh","2024-11-21"
"11141","zMB79wex","personal","chs","2024-11-21"
"11142","YLHnkEol","tardy","dhs","2024-11-21"
"11143","ij0Ipe42","unknown","chs","2024-11-21"
"11144","knQEMDYY","unknown","chs","2024-11-21"
"11145","JWaIvLZ9","tardy","ajh","2024-11-21"
"11146","RjOH4ucU","tardy","chs","2024-11-21"
"11147","Z7yaocMF","unknown","chs","2024-11-21"
"11148","Ft5t9iZe","religious","chs","2024-11-21"
"11149","rOPy2T1x","tardy","chs","2024-11-21"
"11150","3xzQdbNz","tardy","ajh","2024-11-21"
"11151","1zNSV7Y7","personal","ajh","2024-11-21"
"11152","BWOHvjev","personal","chs","2024-11-21"
