"student_id","first_name","last_name","dob","gender","grade_year","zip_code","current_school"
"jH7l5Rnd","","","2007-03-20","female","12","34567","chs"
"Y3ZewCU2","","","2012-04-22","male","7","34567","bjh"
"zobNNcmX","","","2011-09-02","male","7","12345","ajh"
"N24V4oKD","","","2011-12-14","male","7","12345","ajh"
"45o6hL4f","","","2008-05-25","other","11","23456","chs"
"GonwLNJo","","","2012-02-21","male","7","34567","ajh"
"kIJ5vnsT","","","2010-11-29","male","8","12345","ajh"
"cFO4SYTg","","","2007-01-01","female","12","12345","chs"
"9luKhNRL","","","2011-08-14","male","8","45678","bjh"
"OrhhJzLO","","","2008-07-13","male","11","12345","chs"
"QVnXuis5","","","2008-02-03","male","11","23456","chs"
"wljSGhZY","","","2009-08-31","male","10","12345","dhs"
"GalXmmEM","","","2009-11-25","male","9","23456","chs"
"2hvPcki3","","","2010-04-27","female","9","23456","chs"
"teoCNDbd","","","2012-02-18","male","7","23456","ajh"
"4OJ4SclY","","","2007-03-13","female","12","34567","chs"
"cjRgltmm","","","2007-09-15","female","11","12345","chs"
"A9lbuNgY","","","2007-01-01","male","12","23456","chs"
"4xxPbu52","","","2010-03-15","male","9","34567","chs"
"Hb98JkM8","","","2009-07-30","female","10","12345","chs"
"2CeQ4UPD","","","2008-12-08","male","10","34567","dhs"
"ctiJIP57","","","2011-01-13","perefer not to say","8","12345","ajh"
"OMAQSMQr","","","2009-07-08","male","10","12345","chs"
"z78vIfn6","","","2009-03-13","male","10","45678","dhs"
"KxrZrgzm","","","2009-09-14","male","9","12345","chs"
"OHcotzOW","","","2007-07-21","female","12","23456","chs"
"X51TDnge","","","2011-07-30","male","8","45678","bjh"
"Az1oZj2g","","","2006-10-18","female","12","23456","chs"
"ulaNmvKw","","","2008-03-10","female","11","12345","chs"
"m4zQxv4f","","","2009-03-28","male","10","23456","chs"
"qxKzJx1V","","","2009-05-24","female","10","23456","chs"
"jZDPam5J","","","2012-02-09","female","7","12345","bjh"
"txTJk5Cg","","","2010-03-24","female","9","34567","dhs"
"KGGPdqiR","","","2010-04-09","female","9","23456","chs"
"9H0XQJrN","","","2010-06-04","female","9","34567","dhs"
"VZLN6exW","","","2007-05-11","female","12","23456","chs"
"ndUK5Ovz","","","2007-05-02","female","12","12345","chs"
"YrGis9ZB","","","2011-06-08","male","8","34567","bjh"
"f38mktgg","","","2007-01-18","male","12","12345","chs"
"8TCkNUuV","","","2010-09-28","female","8","12345","ajh"
"lwYo2ijZ","","","2011-02-15","male","8","34567","ajh"
"ZNPH34PQ","","","2011-02-06","female","8","34567","bjh"
"1MMmZ8pb","","","2012-02-05","male","7","56789","bjh"
"3iqySljU","","","2007-10-28","female","11","12345","dhs"
"xMJGzFbA","","","2009-12-24","male","9","23456","chs"
"d0SF6eOf","","","2010-05-03","nonbinary","9","12345","chs"
"rYbr9zMZ","","","2007-04-23","female","12","12345","chs"
"lxrr3c44","","","2006-12-12","male","12","45678","dhs"
"vUwiICHN","","","2010-09-23","female","8","34567","bjh"
"MjqylhJN","","","2011-07-08","male","8","12345","ajh"
"bEwLjdxz","","","2008-02-17","male","11","34567","chs"
"GlLaQTSs","","","2011-06-15","male","8","12345","ajh"
"6cpLbLZ0","","","2009-10-31","female","9","34567","dhs"
"LwjO7NND","","","2010-10-26","female","8","23456","ajh"
"BJPn1CF4","","","2006-10-30","female","12","23456","chs"
"xMJPBM7R","","","2010-12-09","male","8","23456","ajh"
"Lo1w0CBW","","","2006-09-13","female","12","23456","chs"
"rqQRG2rI","","","2008-11-18","male","10","12345","chs"
"3UES8bnC","","","2011-03-10","male","8","12345","ajh"
"YF7IG6c0","","","2010-05-01","female","9","23456","chs"
"SZ5Ckdr6","","","2009-09-24","male","9","12345","chs"
"siOY7JnX","","","2009-03-25","male","10","34567","chs"
"L9VRkUNR","","","2008-09-12","male","10","12345","chs"
"7uKUVyyy","","","2010-06-22","female","9","23456","chs"
"EYS7nPvI","","","2010-01-28","male","9","45678","chs"
"FUNDqx2s","","","2007-01-05","female","12","34567","dhs"
"UxjiNj0p","","","2012-06-29","female","7","34567","bjh"
"HAlTiffj","","","2011-07-04","male","8","23456","ajh"
"xKSspf8M","","","2010-06-29","male","9","34567","dhs"
"LQjeAC8T","","","2007-09-09","female","11","23456","chs"
"Ofa0d18X","","","2009-01-16","male","10","12345","chs"
"vb2uyX7W","","","2012-08-09","female","7","23456","ajh"
"fu6wIWLY","","","2012-05-03","female","7","34567","bjh"
"9f0o1vOX","","","2008-09-03","two-spirit","10","12345","chs"
"1mPkF5IY","","","2008-06-29","male","11","34567","dhs"
"s3INEQwc","","","2009-01-27","female","10","12345","chs"
"tvgwmxnt","","","2012-04-15","male","7","12345","ajh"
"WPfhJFqo","","","2007-03-20","male","12","12345","chs"
"QfRhfGJ5","","","2008-12-12","male","10","12345","chs"
"ExSOUOFo","","","2010-07-06","female","9","23456","chs"
"N9lDGVn9","","","2009-07-26","male","10","12345","chs"
"cndBEJ5s","","","2009-11-03","male","9","12345","chs"
"U3FverFR","","","2011-06-12","male","8","45678","bjh"
"G7stHIXa","","","2008-09-30","female","10","12345","chs"
"ic1zTLEe","","","2008-02-07","male","11","12345","chs"
"Gyi7yXFz","","","2007-04-02","male","12","34567","chs"
"BQGpdu9x","","","2008-09-24","female","10","23456","chs"
"Xcyi8kVF","","","2010-12-23","male","8","12345","ajh"
"Q4DliT5b","","","2010-09-20","male","8","34567","ajh"
"blKOzpha","","","2009-06-30","male","10","12345","chs"
"z57KQlVq","","","2010-10-19","female","8","34567","ajh"
"c4NCXrHA","","","2007-04-23","female","12","23456","chs"
"MgJueeLm","","","2006-10-14","male","12","23456","chs"
"e90KurV0","","","2011-12-10","male","7","12345","ajh"
"ZZKdPpic","","","2012-02-01","female","7","23456","ajh"
"yigIQaIT","","","2007-01-22","male","12","12345","chs"
"Q4Ae1qUf","","","2006-12-21","male","12","45678","dhs"
"ivrL7fLl","","","2008-02-11","female","11","45678","dhs"
"9OwcCVA3","","","2010-09-04","male","8","23456","ajh"
"9fYG1iOJ","","","2008-01-27","male","11","23456","chs"
"wzzU4S23","","","2011-10-06","female","7","12345","ajh"
"5fOnRhYG","","","2010-11-15","male","8","12345","bjh"
"zVkuwuBr","","","2008-11-27","male","10","34567","chs"
"l96mEONM","","","2010-05-07","female","9","23456","chs"
"eobnsPrl","","","2008-06-12","female","11","23456","chs"
"B01gS0Z3","","","2010-05-23","female","9","34567","dhs"
"izrgNeWf","","","2008-05-31","female","11","34567","chs"
"nL6FeRLr","","","2009-05-07","male","10","12345","chs"
"29DKrvG7","","","2010-09-11","female","8","12345","ajh"
"EPegSVKT","","","2008-06-27","female","11","12345","chs"
"mbKVokfW","","","2008-09-10","male","10","12345","chs"
"ZMrIFOSM","","","2012-01-20","female","7","23456","ajh"
"3dPYSjID","","","2011-07-21","male","8","45678","bjh"
"zPvaE6l9","","","2010-02-22","male","9","23456","chs"
"hgSqGrOy","","","2008-08-27","perefer not to say","11","12345","chs"
"1gUCZxhc","","","2007-01-29","male","12","23456","chs"
"7S22oGxK","","","2008-12-31","male","10","23456","chs"
"C3qy3Bq3","","","2009-04-27","male","10","23456","chs"
"0FSackhi","","","2010-08-23","genderfluid","9","34567","dhs"
"HxyF2inT","","","2011-04-23","two-spirit","8","34567","bjh"
"VBJFfQri","","","2008-01-21","female","11","23456","chs"
"2faGqAX2","","","2008-05-08","female","11","56789","dhs"
"aXEztqmj","","","2008-02-05","female","11","56789","dhs"
"rSLKuwCa","","","2011-04-17","female","8","12345","ajh"
"DvCGNrl4","","","2011-03-07","female","8","34567","bjh"
"PlnpZNG3","","","2008-11-15","female","10","12345","chs"
"7pRnXSay","","","2011-07-22","perefer not to say","8","45678","bjh"
"Caw120vF","","","2008-01-27","female","11","12345","chs"
"nw6iVJLW","","","2008-05-29","female","11","12345","chs"
"OosC9fsj","","","2007-05-30","female","12","34567","chs"
"ivIL1LvQ","","","2010-05-07","female","9","12345","dhs"
"CiQOV8HE","","","2011-05-18","male","8","23456","ajh"
"jt4XALKI","","","2010-11-05","female","8","45678","bjh"
"oKU05ziZ","","","2006-12-08","female","12","12345","chs"
"JYU6vRBD","","","2011-05-30","perefer not to say","8","23456","ajh"
"uOUeLuCk","","","2008-07-03","male","11","12345","chs"
"SMxDslYs","","","2008-11-04","male","10","45678","dhs"
"f9CBIfGw","","","2011-01-29","female","8","45678","bjh"
"nrOQw62w","","","2007-06-07","male","12","12345","chs"
"M3P8Ppdw","","","2009-01-03","male","10","23456","chs"
"f19UiwYN","","","2012-03-13","male","7","34567","bjh"
"QLZag1BY","","","2006-09-11","female","12","12345","chs"
"YaLzjO3a","","","2012-07-30","male","7","45678","bjh"
"b9bWXaPE","","","2010-04-13","male","9","45678","chs"
"G5qPeqnJ","","","2009-10-14","female","9","12345","chs"
"I8PM213s","","","2012-01-20","female","7","23456","ajh"
"jV4HeMSo","","","2007-12-16","two-spirit","11","12345","chs"
"E7SCGOc0","","","2009-05-28","female","10","56789","dhs"
"zTF9l85S","","","2007-03-30","male","12","12345","dhs"
"Yh6BJh1H","","","2007-08-10","female","12","23456","chs"
"GTXXmchR","","","2012-03-15","female","7","12345","ajh"
"3uSSLLV4","","","2011-08-28","male","8","12345","ajh"
"NWf5LwtW","","","2009-08-06","male","10","45678","dhs"
"8hcVjdIc","","","2007-09-21","male","11","23456","chs"
"NBkq3EAk","","","2012-02-15","female","7","12345","ajh"
"KOBy05M5","","","2007-12-22","genderfluid","11","12345","chs"
"009YNE9e","","","2011-09-27","male","7","12345","ajh"
"usfXqAKf","","","2007-07-12","female","12","12345","chs"
"lvkLehFO","","","2011-03-23","two-spirit","8","34567","bjh"
"0yiILvMq","","","2009-09-17","male","9","34567","dhs"
"grMrhgDg","","","2011-01-20","male","8","12345","bjh"
"Okdrx60v","","","2008-04-13","male","11","45678","dhs"
"mfqUcE0V","","","2012-07-24","other","7","34567","bjh"
"l4GvMIk4","","","2006-10-06","female","12","12345","chs"
"NhHgnSud","","","2010-03-19","nonbinary","9","12345","chs"
"syQrG7OY","","","2011-02-04","male","8","23456","ajh"
"vy3hYIK4","","","2006-11-20","female","12","12345","chs"
"eASqitrf","","","2010-11-04","female","8","12345","ajh"
"NVspWYtB","","","2011-07-24","male","8","45678","bjh"
"BXdrli8x","","","2008-06-11","male","11","56789","dhs"
"VPXCyH1D","","","2008-10-22","male","10","12345","chs"
"ObgQcFus","","","2010-03-15","male","9","34567","dhs"
"aVGf4dTn","","","2010-06-13","female","9","12345","chs"
"3rZ64Jj6","","","2008-02-13","male","11","23456","chs"
"kK1SyUfR","","","2006-09-22","female","12","12345","chs"
"ilisdTSV","","","2008-07-01","female","11","23456","chs"
"bQ0NbpeM","","","2009-09-14","female","9","34567","chs"
"BdX0Fwf6","","","2009-06-10","male","10","23456","chs"
"d2smnnkw","","","2012-01-16","female","7","23456","ajh"
"CapGI3ZS","","","2011-11-03","two-spirit","7","23456","bjh"
"CvJ3Wl0B","","","2007-05-05","female","12","23456","chs"
"M3wU4jav","","","2009-07-19","female","10","12345","chs"
"CYg3qFQV","","","2011-04-16","female","8","12345","ajh"
"zBbB8nS9","","","2008-05-16","female","11","12345","chs"
"CXrmlex0","","","2009-11-21","female","9","45678","dhs"
"4hGsnaiQ","","","2011-09-11","other","7","12345","ajh"
"7rg3nxHM","","","2010-06-17","male","9","12345","chs"
"WpmXI9pS","","","2011-04-25","agender","8","12345","ajh"
"lbplKUwY","","","2007-02-25","male","12","34567","chs"
"yXlpU6HN","","","2009-02-16","male","10","34567","chs"
"lxdJfMua","","","2008-04-14","female","11","12345","chs"
"tCY2rR5Z","","","2012-08-30","male","7","12345","ajh"
"KwK7eTE0","","","2012-08-14","male","7","23456","ajh"
"ogO2ReI4","","","2010-10-20","genderfluid","8","34567","ajh"
"zEJLwwec","","","2006-09-01","male","12","34567","dhs"
"HdscsadX","","","2007-10-19","female","11","23456","chs"
"Hm1W6ifj","","","2012-05-16","female","7","23456","ajh"
"CEUXSR2r","","","2006-09-09","male","12","12345","chs"
"4jMzLQTR","","","2008-04-20","female","11","23456","chs"
"IzCPGWBd","","","2010-07-01","male","9","23456","chs"
"45lmwslS","","","2006-10-17","female","12","34567","dhs"
"hupSz9em","","","2012-03-04","male","7","12345","ajh"
"sRVTPa15","","","2006-09-17","female","12","23456","chs"
"mJ9sqS1P","","","2011-02-26","male","8","23456","ajh"
"48FXn76w","","","2007-02-20","male","12","12345","chs"
"gakslAmI","","","2009-07-02","male","10","23456","chs"
"L3vgaNrM","","","2010-04-06","male","9","12345","chs"
"cLT0I751","","","2008-12-08","female","10","34567","chs"
"34Rc6zcb","","","2010-05-06","female","9","34567","chs"
"R5906z5Y","","","2010-07-31","female","9","12345","chs"
"8BglgwYe","","","2007-07-06","male","12","12345","chs"
"sbc2W3Bt","","","2009-04-28","male","10","56789","dhs"
"e3Nn4qzw","","","2012-01-29","male","7","23456","ajh"
"4j7jvPgX","","","2007-03-11","male","12","56789","dhs"
"4JJOOqpD","","","2009-11-20","female","9","23456","chs"
"sFRBqSUZ","","","2009-07-18","female","10","45678","dhs"
"ZpTW34Jg","","","2012-07-07","female","7","45678","bjh"
"ujhXQCJT","","","2011-10-20","male","7","12345","ajh"
"jMQMpZ8P","","","2008-06-04","perefer not to say","11","23456","chs"
"dC8w29rT","","","2012-01-19","female","7","23456","bjh"
"L1s8mzYw","","","2011-06-06","female","8","23456","ajh"
"9aa2SuI7","","","2007-12-12","female","11","12345","chs"
"gmdHu04z","","","2010-03-13","male","9","12345","chs"
"3SmuXOjr","","","2008-12-09","male","10","23456","chs"
"rStaIADp","","","2010-12-14","male","8","23456","ajh"
"4GlKbz06","","","2007-06-06","female","12","56789","dhs"
"26rxmz1C","","","2011-07-01","male","8","12345","ajh"
"0iqkHOkx","","","2011-01-18","perefer not to say","8","12345","ajh"
"pf0bKqK4","","","2011-04-18","female","8","34567","ajh"
"lbK1mT7I","","","2011-06-07","female","8","12345","ajh"
"3ggTjbhI","","","2006-11-09","male","12","23456","chs"
"3mR6O8n0","","","2011-12-10","male","7","23456","ajh"
"m6DMIZHh","","","2011-07-11","male","8","23456","ajh"
"YbqTaJRJ","","","2009-01-25","male","10","34567","chs"
"M6CY9NMn","","","2007-11-28","female","11","45678","dhs"
"BIn4OAXF","","","2007-04-09","male","12","12345","chs"
"fSTiQUB3","","","2010-02-04","male","9","12345","chs"
"HnFH8lYE","","","2007-06-07","female","12","23456","dhs"
"HjfH7wTa","","","2010-09-01","female","8","12345","ajh"
"gsaYQ9oj","","","2008-07-19","female","11","45678","chs"
"WDwLjMiA","","","2009-03-30","female","10","23456","chs"
"UEa88J70","","","2008-10-08","female","10","12345","chs"
"tXEOSUQj","","","2007-09-04","male","11","12345","chs"
"d5w7yscd","","","2007-02-13","male","12","12345","chs"
"gJqYIpAk","","","2009-12-24","other","9","45678","dhs"
"pHrVOpkG","","","2012-06-25","male","7","12345","ajh"
"mu97k6a5","","","2011-04-27","male","8","23456","ajh"
"PWKNAoVr","","","2007-05-17","female","12","12345","chs"
"Kd69Khge","","","2011-07-08","male","8","23456","bjh"
"F2PkyUfQ","","","2011-11-09","male","7","12345","ajh"
"TsaaMmVj","","","2009-02-01","male","10","34567","chs"
"UDpjL8i8","","","2008-02-24","male","11","34567","chs"
"SPSimqjq","","","2007-08-19","male","12","12345","chs"
"cdUvvFsH","","","2009-05-21","male","10","34567","chs"
"7TWrr7xf","","","2008-01-15","perefer not to say","11","12345","chs"
"wkWyoQ2Z","","","2007-09-30","male","11","23456","chs"
"ERIyG4YS","","","2012-03-23","female","7","12345","ajh"
"Gas4kTeS","","","2009-09-26","male","9","23456","chs"
"bCBPrTdS","","","2008-02-05","male","11","45678","dhs"
"clnwtuYT","","","2007-09-27","male","11","34567","dhs"
"6Lxx9rmc","","","2012-01-21","female","7","12345","ajh"
"VO8zMSy2","","","2008-05-15","male","11","12345","chs"
"cq2Jk9Dc","","","2011-10-25","female","7","12345","ajh"
"WZQLz5SM","","","2010-07-12","female","9","12345","chs"
"nzUb0a7Q","","","2007-07-16","female","12","23456","chs"
"4gkNIGex","","","2010-07-15","female","9","34567","chs"
"gMD5t7CU","","","2009-07-26","female","10","23456","dhs"
"rrlnW4H2","","","2009-06-21","agender","10","12345","chs"
"mIArfXg9","","","2009-02-21","female","10","12345","chs"
"Uq7L5hg7","","","2008-03-24","female","11","12345","chs"
"dz3uxrBK","","","2007-02-04","female","12","12345","chs"
"pXoi7P9Z","","","2012-03-06","genderfluid","7","12345","ajh"
"jP7J05KN","","","2010-04-25","female","9","45678","dhs"
"BSFy4Gxq","","","2007-04-12","male","12","34567","chs"
"zB4jLodv","","","2011-12-29","male","7","34567","bjh"
"smx3bcoX","","","2008-07-27","male","11","34567","dhs"
"aPX5hMAw","","","2007-06-05","female","12","34567","chs"
"xjtn7Th7","","","2010-02-04","nonbinary","9","12345","chs"
"OvPQ7BHi","","","2010-08-23","male","9","23456","chs"
"fVzeUE6N","","","2011-12-21","female","7","23456","ajh"
"VpPF2Avb","","","2009-11-28","genderqueer","9","34567","chs"
"ZcnK4Z8q","","","2007-11-22","female","11","23456","chs"
"coGRdXhz","","","2007-03-07","female","12","34567","chs"
"xARclOYM","","","2008-07-13","agender","11","12345","dhs"
"i4Tq7j1s","","","2012-01-31","female","7","34567","bjh"
"o30NBsoM","","","2010-04-28","female","9","12345","chs"
"rb4OCX90","","","2011-08-08","male","8","45678","bjh"
"tpTHtjbp","","","2006-12-17","female","12","12345","chs"
"uNgVKzKo","","","2011-01-15","male","8","12345","ajh"
"chMt2yAG","","","2009-05-27","male","10","12345","chs"
"w5eCwJBz","","","2006-12-10","male","12","12345","chs"
"1U4Maj4d","","","2006-10-10","female","12","23456","chs"
"8k2prDqa","","","2010-07-26","female","9","12345","chs"
"DueRQquL","","","2007-08-29","male","12","34567","dhs"
"4yEoTyxB","","","2007-08-25","male","12","23456","chs"
"cewcXAMc","","","2007-01-01","male","12","23456","chs"
"ERlI42lB","","","2007-04-01","female","12","23456","chs"
"A42vQizg","","","2008-06-19","male","11","12345","chs"
"TH4fQJz1","","","2009-07-24","male","10","23456","chs"
"0XGSivZx","","","2011-07-01","male","8","23456","ajh"
"mEhmbnBr","","","2009-10-14","male","9","56789","dhs"
"zaCyrPao","","","2008-09-14","male","10","23456","chs"
"iRhdWQim","","","2009-10-30","two-spirit","9","34567","chs"
"EcWQf09r","","","2010-07-23","male","9","23456","chs"
"0H71mjhV","","","2010-02-27","male","9","12345","chs"
"YbiLBhXE","","","2010-10-29","female","8","12345","ajh"
"dvoHhsRH","","","2011-09-08","female","7","12345","ajh"
"Sqec0wIx","","","2010-09-07","female","8","12345","ajh"
"0a3Wzi22","","","2009-08-03","female","10","23456","dhs"
"FUUXDw0a","","","2011-05-15","female","8","23456","ajh"
"2IsTTHDq","","","2008-06-18","female","11","23456","chs"
"NZwCR8au","","","2008-05-08","female","11","45678","dhs"
"fF9l9ztS","","","2008-11-16","female","10","34567","chs"
"9CitDQDj","","","2011-02-13","female","8","45678","bjh"
"KquJuqFn","","","2010-04-18","female","9","12345","chs"
"9l5Ekdtd","","","2010-02-13","male","9","23456","chs"
"dRDd5ldB","","","2009-09-02","male","9","12345","chs"
"UphDe308","","","2007-11-04","male","11","12345","chs"
"JiyyHFuf","","","2007-11-26","male","11","12345","chs"
"bJM8dQhQ","","","2007-01-18","male","12","23456","chs"
"p35DMSCX","","","2010-03-22","male","9","12345","chs"
"59nQkec4","","","2008-03-21","male","11","34567","dhs"
"3jzpgYfu","","","2011-08-09","male","8","23456","ajh"
"IPXStQ6b","","","2010-10-01","female","8","23456","ajh"
"knro95KP","","","2007-06-20","female","12","12345","chs"
"pke3pawI","","","2012-07-07","female","7","23456","ajh"
"KZWNTb75","","","2010-12-26","male","8","12345","ajh"
"s4VwVpGk","","","2006-11-13","female","12","45678","dhs"
"P6KvVAvL","","","2008-12-27","female","10","45678","dhs"
"zyr9SIhC","","","2012-07-23","male","7","34567","bjh"
"DgyQePLv","","","2009-06-05","male","10","12345","chs"
